pregunta, respuesta
"Me gustaría presentarte a Amanda. Un placer conocerte, Amanda. Este es Dan."," Hola Dan, nunca te había visto por aquí Amanda."
" Vienes aquí a menudo, de hecho, acabo de mudarme aquí desde Taiwán."," Eric, déjame presentarte a Dan. Es un placer conocerte."
 tu dan hola eric donna me dice que estas," Así es, nací en Italia, pero ahora vivo en los Estados Unidos. ¿Eres de?"
" Estados Unidos sí, pero mi esposa no, ella es de"," Hungría y ¿sabes que Bill? No, Bill es nuestro nuevo"
" Gerente de marketing Hola Dan, es un placer conocerte."," Trabajar con Donna, no Donna y yo nos conocemos porque"
 Solíamos vivir en Italia y me gustaría presentarte., adam hola adam soy dan hola dan gusto en conocerte
" Donnas me dijo que vienes de Polonia, es cierto, pero yo vivo en Londres."," Ahora, ¿de dónde eres? Yo soy de Italia."
" William, este es Adam. Hola Adam y Adam. Este es William. Hola William.", Un placer conocerte Adam. ¿Eres el hermano de Donna? Sí.
Ese niño y esa niña de allí ¿son tus hijos?," Sí, lo son y la mujer sentada a su lado."
 ¿Es mi esposa William? Déjame presentarte a Dan.," ¿Cómo está Dan? Este es William, hola."
 ¿Cómo está Danas de Roma? Él tiene un italiano. ¿Eres italiano también?," No, yo soy estadounidense y mi esposa es estadounidense."
" Además, su madre no es estadounidense."," ¿Es ella italiana? Sí, lo es. Hola Bill, este es Adam. Hola Adam, es agradable."
" Para conocerte a ti y a Adam, este es Bill. Hola Bill, es un placer."," Para conocerte también, Bill vive en Canadá, pero solía vivir"
" En Alemania, ¿eres canadiense? No, no lo soy. Soy canadiense.", ¿Tu esposa y su familia también son alemanas?
" No, no lo son. Son canadienses. ¿Eres un canadiense?"," canadiense no, no soy canadiense, soy polaco"
" ¿Tu familia es canadiense? No, no son canadienses."," Son polacas, me gustaría presentarles a Amanda."
" Es un placer conocerte Amanda, este es William. Hola William, es agradable.","Para conocerte también, Donna me ha dicho que eres rusa."
" Así es, mi madre sí, pero mi padre no.", ruso el es ingles william donde estas y
 Tu esposa de Soy estadounidense Mi esposa no es estadounidense," Americana, sin embargo ella es austriaca."
" Eric, ven aquí un minuto, me gustaría conocer a mis amigos."," ¿es william y amanda? Hola Eric, encantado de conocerte. Hola Eric, soy..."
" Amanda, es un placer conocerlos a todos también. No he..."," Te había visto hace mucho tiempo Eric, ¿dónde estabas? Fui a"
" Suiza, ¿eres de allí? No, no soy suizo."," De hecho conocí a mi esposa allí, pero ella no es suiza."
 ella tiene un húngaro hi eric ¿cómo estás? hola william," Estoy bien, ¿y tú? No está mal, Eric, ¿alguna vez has..."
" Conocí a Adam. No, no. Hola Adam. Hola Eric.", Adam acaba de regresar de unas vacaciones en Asia.
 ¿Qué países visitaste? Fui a Japón.," Corea, Taiwán y China. Alguien me dijo que su esposa es de Corea."
"No, ella no habla coreano, habla japonés."," Soy nuevo aquí, así que realmente no conozco a mucha gente. ¿Podrías decirme quién es Scott?"
" Scott es el hombre alto de allí, tiene cabello castaño."," ¿Él es el flaco? No, ese es Bill Scott, tiene bigote."
 cierto y quien es leslie ella es la mujer con el pelo largo y castaño, Veo que tiene el pelo corto y fino.
 Así que esta es una foto de tus viejos amigos de la escuela.," Sí, ¿cuál eres tú? Yo soy la flaca, la bajita."
 a la izquierda cual es natalie ella tiene la gorda," Chica, la chica alta del medio es la indicada."
 a la derecha michelle no michelle es muy bajita esta chica es, factura promedio ella es beverly
 ¿Viste la foto grupal del trabajo? Déjame echarle un vistazo.," Querido, estamos cansados en esta foto, pero tú estás atractiva en esta foto."
" No, no lo soy. Mira a Nancy y Sheila, ambas son bonitas.", Mira estas fotos ¿cuál te gusta?
" Nancy es bonita, me gusta su cabello largo y rubio.",Nancy es atractiva pero me gusta más Mónica.
" Me gusta su cabello corto ondulado, pero su apodo no es bonito.", Marcy tiene el pelo castaño y rizado ¿te gusta?
" No, en realidad no, mira a Rusia y a Doris, tampoco son muy bonitas, necesitamos...", alguien que tiene el pelo liso yo tengo el pelo liso pero
" No podemos usar mi foto, no soy muy bonita.", ¿Recuerdas cuál de estos hombres es el señor Smith?
 No es un señor Smith el que no tiene gafas, ¿Es el número dos entonces no tiene gafas?
" No, no es el número dos. La nariz del señor Smith no es grande.", ¿Es el número cinco? Su nariz no es grande. ¿Es el tres o el cinco?
" No, el cabello del número tres es largo. El cabello del señor Smith no es largo.", Es corto el pelo del numero cuatro es corto
" No, los ojos del señor Smith son azules, pero los ojos del número cuatro no son azules."," Ahora están verdes, tengo más fotos del señor."
" Smith, te los describiré y tú me dirás cuál de estos hombres"," Es el señor Smith, calvo, no."
 Él no tiene bigote ni barba el señor Smith,"No, el pelo del señor Smith es gris."
" No, no lo es. ¿Su cabello es rizado? Sí."," Su cabello es rizado y rubio, él es joven, sí lo es."
" ¿Sus ojos son azules? Sí, son buenos.", Creo que el señor Smith es la foto número tres. ¿Puedes venir a mi oficina y tomar una foto?
 Mira la foto ¿conoces a alguien en esta fiesta? no, Creo que todos son nuevos para mí. ¿Quién es ese hombre de allí? ¿Es él?
 hombre alto no el de la izquierda," ¿Es él el hombre grande? No, es de complexión mediana y su cabello es castaño."
" Ese es Dave Patel, es joven. Es una linda foto. ¿Dónde fue tomada?", Es del trabajo la mujer de cabello castaño es karen la mujer mayor es kathy
 ¿Quién es el señor Reynolds? Es el hombre que está al lado de Kathy. Su cabello es negro., y tiene bigote cual es tom tom tiene gafas
 el tiene bigote y cabello castaño quien es el otro hombre que es el señor," Ross, él es viejo y calvo. ¿Qué te parece mi pintura?"
 pero quien se supone que soy yo soy esa mujer,"No, tú eres alto, pero ella no es alta, es bajita. ¿Está bien? ¿Se supone que yo debería serlo?"
" Esa mujer no, su cabello es negro pero tu cabello no lo es.", negro tu cabello es castaño
 ¿Cómo estuvo tu reunión familiar? ¿Por qué nos lo pasamos todos bien? ¿Todos estuvieron bien?," Los primos no aparecen, el primo Bobby no pudo venir."
" Él tuvo que volar a Francia por trabajo, pero todos mis otros primos vinieron genial, ¿no?"," Veo a tu prima Alice, sí, ella se casó."
 ¿Cómo es tu nuevo marido? Tiene unas tetas muy bonitas., pero tranquilos ellos también tienen dos hijos adivinen a qué vinieron mis abuelos
 En serio pensé que no vendrían abuelo bob, y la abuela mary mi madre gente mi abuelo dave
 ¿Y la abuela Debbie o Kim quién es esa en realidad? Esa soy yo., ¿Quién es ese? Ese es mi padre
 y esa es mi madre ¿este es tu tio?," No, ese es mi abuelo y esos son mis hermanos y hermana."
" Estos son mis suegros, vaya, realmente parecen jóvenes, sé que lo son.", Alrededor de 50 pero solo parecen de 35 o 40
¿Quiénes son? Esos son sus amigos. Son de Nueva York. ¿Quién es ese?," Ese es nuestro vecino de al lado, Billy, él tiene un cuerpo lindo."
 ¿Qué estás mirando? Una foto de mi reunión familiar.," Acabo de recibirlo, déjame echarle un vistazo. Ahí estás."
 ¿Quién es ese? Mi hija ¿Quién es este? Mi hijo, y que ella tiene a mi tia que es esta
 Esa es mi abuela. ¿Te mostré la foto familiar de mi esposa?, Aún no me gustaría verlo
" Ahí está tu esposa, pero ¿quién es esa? Ese es su padre y esa es su madre.", ¿Es esa su hermana? Sí.
" Este es el novio de su hermana, Tony, él es bastante alto.", Y ese es el hermano de Tony. ¿Estas son fotos de tus vacaciones?
" Sí, ¿dónde se tomó esta foto en el lago Tahoe?"," Nuestros primos vinieron con nosotros, así que esos son tus primos, no lo son."
" Te pareces a ti, ese es mi tío, ellos son sus hijos.", ¿Esa es tu tía? ¿No es así? Entonces esa debe ser la novia de tu tío.
 ¿Son ellos mis padres? ¿Cuántos hijos tienes?," Los padres tienen cinco en total, tres niños y dos"
"Chicas, apúrense o llegaremos tarde, ¿de acuerdo?"," Bueno, me estoy apurando, ¿quién viene a nuestra graduación?"
" Nuestros padres estarán allí, por supuesto. Nuestros padres vendrán. ¿Qué?", Sobre nuestro tío Bill no estoy seguro
 ¿Y qué hay de nuestros abuelos?, van a venir por supuesto nuestros abuelos vienen
 ¿Quién más viene? Creo que nuestra prima Helen probablemente aparecerá.," No, no ella otra vez ahora no seas así hoy es un día de"
 Celebración ¿puedo ver las fotos de tus hermanas?, boda segura
" Así que esa es tu hermana, ¿cómo se llama Belinda?"," Y ese es su marido Alan, ¿quiénes son la familia de Alan?"
" Ese es su padre, ese es su tío, esa es su tía y su madre.", ¿Dónde estabas? Acabo de revelar las fotografías de mi familia.
" ¿Quieres verlos? Está bien, ese es mi nuevo hermanito.", quien es esa ella tiene a mi hermana quien es ese el tiene a mi hermano
 quien es que el tiene a mi padre quien es que ella tiene a mi madre, ¿Dónde se tomó esta fotografía en una reunión familiar en 1993?
"Esos son mis primos, tía, tío y abuelos que deben ser tuyos.", abuelo seguro que si sabes quien es
" ¿Es tu abuela? No, es mi tía. ¿Quién crees que es?"," Es tu tío, ¿verdad? ¿Quiénes son? Son mis primos, ¿dónde están?"
 A tu abuela no la puedes ver aquí porque no tiene, frente a la cámara ella tiene ella tiene
 Mi maestra ella tiene sh ella tiene mi maestra, Esta es ella tiene a mi maestra ella tiene a mi maestra
 o puedo decir que soy profesor soy profesor," Número dos, ¿puedes vincularlos?"
 ¿Ya desayunaste? Recuerda que esto es un descanso., que cuando rompemos y ayunamos juntos lo pronunciamos como
 brec ok por qué no lo sé ok break y esto, es un desayuno desayuno desayuno ¿has desayunado?
" Ya desayunaste número tres, tomemos un"," Descanso, tomemos un descanso, tomemos un descanso"
" Eso significa que vamos a descansar, ¿de acuerdo? Entonces nos detuvimos.", trabajando tomemos un descanso tomemos un té tomemos un
"Un café, está bien, charlamos un rato.", un poquito y luego podemos volver a estudiar o volver a trabajar ¿de acuerdo?
" Descanso, tomemos un descanso, tomemos un descanso, tomemos un descanso"," Bastante extraño, ¿eh? Esto es una ruptura y esto es..."
 Desayuno número cuatro ¿Podrías unirlos? ¿Podrías?, ¿Te gustaría comer cereal? ¿Te gustaría comer cereal?
 ¿Te gustaría comer cereal? Eso significa ¿quieres comer cereal?, Su hermana recuerda a su hermana su hermana realmente
 le gusta el filete de res filete de res filete de res y," frijoles, bueno, esto es frijoles largos y esto es huevo, bueno, filete de res."
 Puedes lamerlos juntos filete de res filete de res convenció a su hermana de verdad, le gusta el filete de res convenció una vez más que ella tiene mi maestra
 ¿Ya desayunaste? Vamos a tomar un descanso., ¿Te gustaría comer cereal? A su hermana le gusta mucho el filete de res y los frijoles.
 ahora el numero uno y del numero uno al numero tres el, Las camisas son demasiado pequeñas para mí.
hija para vestir soy demasiado joven para," Conduce un coche, esta taza de té es demasiado"
" Caliente para mí para beber, puedes encontrar fácilmente la estructura gramatical correcta.", Las camisas o el ojo de esta copa es el tema r
 m o es que es b a b, a y que son dos pequeños jovenes o calientes
 Adjetivo para mi hija aquí no para alguien," para mí, para que puedas actuar en nombre de alguien si quieres y luego"
 dos a donde intentar conducir un coche para beber así que después de eso es, dos infinitivo infinitivo que significa la forma base de
 el verbo o no añadimos sesed, o aquí simplemente mantén la forma base del verbo así
 dos y luego el infinitivo ahora del número cuatro al número seis, Descubriríamos otra estructura gramatical.
 El libro nos pareció demasiado aburrido para leerlo., Creo que tu hijo parece demasiado bajo para jugar al baloncesto.
 Los fideos saben demasiado picantes para que ella los coma., El libro creo que no es importante.
" El tema aquí es tu sol y luego los fideos, así que el tema",primero y luego parecio miradas
 gusto como podéis ver no son para ser son verbos, pero no son verbos normales verbos normales usados para describir
 acción ya sabes estudiar correr broma escuchar pero," Este parece que tiene sabor, son verbos de enlace."
" Los verbos de enlace no describen acciones, describen estados o sentimientos."," Generalmente se relaciona con los cinco sentidos: ojos, oídos."
 nariz ojos o tus manos así que tenemos los verbos de enlace," Mira, oye, huele, gusta y siente el número siete"
 Al número nueve le habló también el maestro, Rápido para que los estudiantes entiendan que ella estudió con demasiada pereza.
 para pasar el lo siento el examen final mi hermano," Corre demasiado lento para alcanzarme, el profesor."
 ella mi hermano el tema despues de eso hablo ya sabes pasado simple de, hablar estudiar correr
 Entonces me gusta que haya otros verbos de enlace., verbos normales así verbo sujeto verbo ellos tú sabes habló
 estudian y corren describen acciones por lo que son verbos normales y luego,dos dos dos dos y luego ahora después de dos rápido
 perezosamente lentamente son adjetivos no son adverbios, Así que recuerden después de los adverbios verbales de vez en cuando para los estudiantes aquí
" No, por alguien, no, está bien, entonces puedes actuar por alguien si quieres y", entonces entender para pasar
 o coger así que después de eso es dos infinitivo 2, texto
" ¿Qué sueles cenar? Me gusta cocinar, nunca salgo, ¿por qué nunca?", Sabe tan bien como si lo hicieras tú mismo. ¿Qué haces? Yo a veces lo hago.
