pregunta, respuesta
 estacionamiento no hay suficientes apartamentos asequibles demasiada gente y pueden,"Sé tan grosero, vamos, no estoy de acuerdo en absoluto, no es tan malo, la verdad es que..."
 El mayor problema es que no hay tiempo suficiente para disfrutar de todo lo que la ciudad tiene para ofrecer., Ofrezco si puedes llegar con este tráfico.
" Eso es todo, hay tantos edificios hermosos y lugares interesantes.", pero hay muchos problemas también espera espera espera un minuto espera un minuto espera un minuto
 minuto aquí en nueva york bueno bueno sí pero es," Puede resultar caro, ¿sabes? Todo este tiempo has estado fingiendo que..."
" Me gustó aquí, no sé a dónde va, pero mira, te lo dije nuevo."," Los neoyorquinos fueron groseros, no lo son, así que, ¿cuáles son los titulares de hoy? No sé."
 Sé que estoy leyendo cosas importantes como mi horóscopo en el entretenimiento., sección oye mira esto james hammond es
" Esta noche, James Hammond tocará en el CVGBS. ¿No es ese famoso blues?"," La guitarra es el chico con la guitarra plateada y el pelo largo y negro. No, ese es Kevin."
"Diamond James Hammond es el cantante, tiene el pelo corto y puntiagudo y siempre usa..."," Ese traje blanco realmente genial, lo conozco, tiene un aspecto genial. Vamos."
" Hombre, está agotado."," Oye, mira, esa es Anna, Anna Markovich. ¿Qué pasa?"
 Allí está el que está sentado," Llevaba una camisa rosa, no una muy bonita, con el pelo largo."
 y gafas la conoces ella vive en nuestro edificio, Ella tiene un periodista que escribe todas las críticas musicales para el Village Voice.
" Bueno, ¿qué estás esperando? Ve allí y pregúntale si puede conseguirlo.", Consíguenos algunas entradas para esta noche. ¿Estás bromeando? No puedo hacer eso. Apenas lo sé.
 Su pozo, Tal vez no pueda
" ¿Alguna vez los has visto venir por aquí? Hola Hannah, ¿cómo estás? Hola Takeshi."," Estoy genial, ¿qué pasa? No mucho, así que sigues escribiendo para el"
" Village Voice, sí, un crítico musical dedicado, ese soy yo."," De hecho, esta noche estoy reseñando un programa de James Hammond, James Hammond."
"Lo amo, mi compañera de cuarto y yo estábamos hablando de lo mucho que nos gustaría verlo."," Ese espectáculo realmente, de hecho tengo dos entradas."
" Dos entradas, sería genial"," Genial, es una cita a la que podríamos ir juntos tú y yo."
" Encuéntrame afuera de nuestro edificio a las siete, ¿de acuerdo?"," Está bien, nos vemos entonces, nos vemos esta noche."
" Adiós, ¿tenía alguna entrada?"," Sí, nos vamos a las siete, hombre fantástico, quiero decir."
" No vamos a tener mucho tiempo, tenemos que ir a casa."," Como quise decir, Anna y yo nos vamos a las siete."
 de alguna manera, Conseguí un boleto y una cita con
" Anna Markovich, estás bromeando, eso es genial."," No te importa si voy sin ti. No te preocupes por eso, hay mucho por hacer."
 conciertos pero solo hay una anna markovich ademas tengo conciertos mas importantes, Cosas que hacer
 Ahora el número uno es esto, niño niño
" Eso significa que los niños están bien, niño.", es un sustantivo un niño que significa un niño está bien
 niños niños eso significa dos o más niños niños,¿Puedes ver que es el mismo niño pero este es?
 niño y esto es niños," Niños, está bien, niño."
" Niños, algunos de mis estudiantes saben esto.", La palabra es niños y ellos pronuncian esto es relajado
" No, este es un niño. Está bien, niño y niños.", Recuerda el sueño aquí
 Sueño número dos, invitar si invitas a alguien eso significa que tu
" Invita a alguien a disfrutar de tu fiesta o a hacer algo contigo, ¿de acuerdo? Invítalo.", invitar es un verbo y para el para el sustantivo que es
 invitación así que recuerda esto es yo invito y esto es, v invitación
 invitación ok totalmente diferente invitación e invitación," Algunas personas suelen decir ""invitar"" y luego ""invitación"", no, lo siento, no es correcto, ¿de acuerdo?"
 La nación del número tres al número cinco es una nación actual que significa, El país está bien
 nacional nacional que significa pertenecer a una nación, nacional esto es
 nación y esto es, nación nacional por ahora y nacional por
 adjetivos vale mucha gente dice nación no no,nacional ok cuatro cuatro
 Familia familia eso significa mis padres mi hermana, Mi hermano y yo somos familia familia
 familiar esto es ah ok mira estas dos palabras son," De alguna manera la misma familia correcta, pero esta es una familia, una familia y esta"
 familiar totalmente diferente derecho familia familiar como el adjetivo que significa, Si conociste a alguien
" Uh, si conociste a una persona antes y luego cuando la vuelves a encontrar,", ¿Crees que tal vez conocí a esa persona antes de recordarla?
" Ella me resulta familiar, familiar, ok, familiar.", el numero cinco por favor por favor es
 una exclamación muy formal si quieres hablar con alguien esta bien por favor, Agradable agradable que significa que te sientes cómodo
" Uh, te sientes agradable, ¿de acuerdo? Y el placer, el placer está bien. Ahora, el placer está bien.", El estado de ser uh agradable
" placer vale, agradable es el adjetivo, por eso decimos agradable, esto es por favor vale"," Esto es por favor, esto es agradable."
" Vale, pero este es un juego diferente.","Por favor, está bien, totalmente diferente si lo deseas."
" Pregúntame por qué, lo siento, no sé sobre eso, así es como está bien el inglés.", ¿Dónde vives? Yo vivo en
 Estados Unidos si quieres hablar con fluidez y," Rápido, ahora ¿dónde vives?"
 ¿Dónde vives yo?, Vivir en ling juntos
 una consonante y luego una vocal las unen li win, Estados Unidos Estados Unidos
 el tiempo entre tus dientes usa el," Estados Unidos, Estados Unidos en el que vivo"
 Vivo en los EE.UU. Vivo en los EE.UU., ¿Dónde vives? Yo vivo en Estados Unidos.
 texto, Este va a ser un gran viaje. Nunca he estado en México.
" No, no lo he hecho. ¿Terminaste todo?"," Dios mío, ¿dónde está mi bolso? Está en el armario."
 Por supuesto que soy el único que está organizado.," Aquí hice recados todo el día y estoy listo, exhausto pero listo."
 ¿Qué tuviste que hacer bien?," Primero tuve que confirmar mi vuelo, mi boleto."
 ¿Dónde está mi boleto? ¿Lo has visto? Lo vi en el baño., el baño estas seguro
"Extraño, tienes razón, lo entiendo."," Entonces tuve que conseguir cheques de viajero, mi dinero perdí mi billetera."
 Luego tuve que pagar las facturas de electricidad y teléfono porque alguien se olvidó, y luego tuve que cambiar mi mensaje de correo de voz
 mi celular no recuerdo donde puse mi celular, el teléfono está en la cocina la cocina está en la cocina
 Estos dos nunca están preparados ¿qué harían sin mí?," Qué cierto, oye, no olvides desenchufar el televisor y los aparatos eléctricos antes de ir."
" Listo, sol, je, llegamos tarde, es hora de irnos, ¿de acuerdo?"," Hola Mike, tengo que irme, nos vamos al aeropuerto. Adiós Mike."
" Genial, que tengáis un buen viaje, chicas. Adiós. ¿Tienen todas todo lo que necesitan?"," Sí, entradas, bolsos, abrigos, todo, vamos, vale, vale."
" México, allá vamos ahora"," México, allá vamos"
" Hola, hola"," Gracias a Dios que estás aquí esta mañana, casi se desmaya."
 entonces se sentía muy cansada y ahora dice que se siente muy,mareada no se que hacer ¿ha visto un medico? no quiere ir
 Ella dice que solo necesita descansar un poco. ¿Pasó algo? ¿Nada fuera de lo común?, Lo peor de todo es que tiene este gran tamaño.
 Reunión con el presidente de la universidad esta noche.," Ella ha estado bastante ansiosa por eso, está bien, echemos un vistazo."
" Sanhee Mike y Takeshi están aquí, hola.", ¿Cómo te sientes? Muy cansado
 y me siento mareado y me duele el estómago, Creo que incluso podría tener fiebre. ¿Por qué tengo esa reunión con el?
" Presidente, esta noche no puedo dejar de pensar en ello.", come algo y te sentirás mejor ¿estás bromeando?
" No puedo comer, no tengo hambre."," Tal vez deberías salir a caminar, ya sabes, tomar un poco de aire fresco."
" No, solo necesito descansar", Hola
" Sí, no, esta es su compañera de cuarto, Tara.", ¿Qué está bien?
" Le haré saber, gracias, era el secretario del presidente.", ¿Y qué me dijo? Me dijo que te dijera que la reunión de esta noche ha sido...
 cancelado,"Gracias a Dios, eh, Mike, ¿puedes pasarme esa naranja?"
 jugo no lo se tal vez deberiamos llamar a un," Doctor, sí, tal vez deberíamos preguntarle qué sucede."
 ¿No has visto nunca a nadie comer antes?, Supongo que te sientes mejor. Me siento bastante bien. Debe ser un milagro.
 o algo así o una llamada telefónica de suerte," Oye, ¿qué estás haciendo?"
" Me estoy preparando para mi cita a ciegas, una cita a ciegas, no conoces a este hombre."," No, pero tiene un amigo de Claudio, así que debería estar bien."
" Entonces, ¿dónde lo conoció? Se conocieron en el trabajo. Él tiene un colega de ella. Él es de..."," Brasil también, pero está trabajando en la oficina de Estados Unidos ahora mismo. ¿Estás emocionado?"
" Emocionada y un poco nerviosa, no sé qué joyas debería usar."," Oye, ¿qué es eso? Eso es genial."
" Esta es una pulsera que me regaló mi primer novio Joe, ¿no es hermosa?"," Sí, estábamos tan enamorados."
" Lástima que sólo teníamos 17 años, demasiado jóvenes", ¿Qué es esto?
 Este es un recuerdo de mi primer viaje a los Estados Unidos.,"Tenía cinco años, ¿por qué sigues aferrándote a él?"
" Lo guardo para los recuerdos, ¿qué tal esto?"," Ahora bien, ese es mi recuerdo favorito. Es un colgante de mi abuela."
 Ella me lo dio cuando tenía 18 años.," para tu cumpleaños no, estaba en mi primer año de universidad y"
" Las cosas estaban difíciles, no tenía amigos y odiaba mis clases.", No pensé que podría lograrlo y un día
 Mi abuela me contó una historia sí, El padre de mi abuela murió cuando ella tenía solo ocho años.
 Las cosas fueron difíciles para su familia después de eso.," Ella iba a la escuela, ayudaba en casa y tenía un trabajo."
" Ella era solo una niña pequeña, sé que trabajó muy duro durante toda su vida.", infancia así que cuando mi abuela cumplió 18 años
 Su madre le dio este colgante para darle las gracias.," Eso estuvo bien, sí, cuando la vida era difícil para mí."
 En la universidad mi abuela me regaló el colgante como regalo.," Recordatorio para ser fuerte, eso es hermoso y es perfecto para"
Esta noche sabes que tienes razón, Aquí va
 ¿Alguien sabe por qué Tara nos pidió que viniéramos aquí hoy?, Ella dijo algo sobre resolver un crimen y arrestar a un criminal.
 criminal si un criminal," Hola Tara, lindo sombrero. Alguien en esta sala se ha comprometido."
 Un robo alguien se comió, sol tiene yogurt bueno a mi me falta yogurt pero esta bien
" Es solo yogur, comienza con yogur la próxima vez que sea", tus galletas tu helado quien sabe donde terminará
" Está bien, está bien, adelante, es muy probable que alguno de ustedes lo haya hecho."," Porque todos tenéis una llave de este apartamento, yo solo uso mi llave para..."
 emergencias y además vives aquí tienes una llave, Tal vez lo tomaste yo soy el detective
 yo no lo hice ahora el ladrón trabaja con calma silenciosamente y, Anote muy claramente el arma
 limpio y seco yo no lo hice tengo una coartada estuve fuera de la ciudad la semana pasada," Llegué a casa anoche, sé que no lo hiciste, Roberto."
Te pedí que vinieras aquí hoy porque eres amiga de la ladrona claudia, ¿Qué confieso?
" Siempre estás demasiado ocupado para ir de compras, no tenías ningún yogur, estabas..."," Tenía hambre, era tarde, esperaste hasta que todos"
 Te fuiste a la cama y luego entraste lentamente a la cocina., Te aseguraste de que no hubiera nadie allí y luego tomaste con cuidado
 Esta cuchara y muy silenciosamente," Abrió la puerta del refrigerador y comió el yogur de Sanji. No, no, no es cierto."
" Hola a todos, gracias."," Lindo sombrero, ¿qué pasa?"
 Hola, Aloha soy yo claudia hola claudia que pasa
 Un amigo mío me invitó a un luau esta noche.," Ella me dijo que trajera amigos, ¿te gustaría unirte a nosotros? Seguro."
 ¿Qué es un luau? Es como una barbacoa hawaiana. Te pones..., Camisas hawaianas Beber jugo de piña Bailar Es divertido Sabes que suena genial id
" Me encantaría ir, Sanji está allí y me gustaría invitarla también."," Ella está aquí, déjame preguntarle a su hijo, hola."
 ¿Te gustaría ir a un luau esta noche al estilo hawaiano?," Sí, lo haría, eh."
"Espera, no puedo. Le prometí a Takeshi que lo ayudaría."," Con su proyecto cinematográfico esta noche, lo traeremos con nosotros, Claudia dijo que está bien."
" trae amigos, ¿de acuerdo? takeshi sí"," Oye, escucha, después de que trabajemos en tu proyecto cinematográfico."
 Esta noche te interesaría ir a una fiesta," Es un luau hawaiano que suena interesante, me encantaría."
 ¿Puede venir Mike? Tara dijo que traería amigos., Lo llamaré enseguida. Nos vemos esta noche. Hola.
" Hola Mike, hola Takeshi, ¿qué pasa? ¿Cómo te parece?", Me gustaría ir a una fiesta hawaiana esta noche seguro
" Oye, ¿por qué no invitamos también a Roberto? Le encantan las fiestas."," Sí, hijo, dijo que podríamos llevar amigos. Está bien, genial, lo llamaré."
" Hola, hola Roberto, soy Mike. ¿Te gustaría ir a una fiesta esta noche?"," Sería muy divertido, eh, eso suena genial, pero no puedo."
 Tengo que ir a una fiesta luau esta noche con Claudia.," Quizás la próxima vez te diviertas, ¿de acuerdo?"
" ¿Quién es ese? Era Mike, me invitó a un restaurante.", fiesta esta noche
"Hola soy Yvonne Lee, bienvenido, hola Claudio.", oliveira por favor toma asiento muchas gracias por venir ¿lo hiciste?
 trae tu curriculum si, Eres genial
 Gracias primero déjame contarte un poco sobre, El trabajo que buscamos es alguien que venda nuestro nuevo producto de software.
